Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
chassis,-0.00124672984735278,0.432910880678776,-0.00229434822216398,0,0,0,45.4284133348976,0.978097941440082,-0.00277854939075679,0.0154723204316408,3.32179827412401,0.00784791220302939,4.21932891898083,0,0,0,0,0,0,package://refinebot/meshes/chassis.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://refinebot/meshes/chassis.STL,,chassis-1,Origin_global,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
front_right,5.55111512312578E-17,5.55111512312578E-17,0.0602099562076604,0,0,0,3.10819434753196,0.0147424171546651,8.67361737988404E-19,5.55653613398821E-19,0.0147424171546651,-5.6920614055489E-19,0.0132164942122196,0,0,0,0,0,0,package://refinebot/meshes/front_right.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://refinebot/meshes/front_right.STL,,wheel-3,Origin_first_joint,Axis_first_joint,first_joint,continuous,0.27216,-0.001427,0.090488,0.0072906,0.0047961,2.5597,chassis,0,0,1,,,,,,,,,,,,
front_left,0,6.02382727032946E-16,-0.155657161176605,0,0,0,3.10819434753196,0.0147424171546651,-4.88991683891151E-21,1.02128415536314E-18,0.0147424171546651,5.84791546784369E-18,0.0132164942122196,0,0,0,0,0,0,package://refinebot/meshes/front_left.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://refinebot/meshes/front_left.STL,,wheel-1,Origin_second_joint,Axis_second_joint,second_joint,continuous,0.27216,0.0026736,0.56037,3.1329,0,0,chassis,0,0,1,,,,,,,,,,,,
rear_right,-1.38777878078145E-16,0,0.0602099562076604,0,0,0,3.10819434753196,0.0147424171546651,3.03576608295941E-18,5.55653613398821E-19,0.0147424171546651,-5.01443504774546E-19,0.0132164942122196,0,0,0,0,0,0,package://refinebot/meshes/rear_right.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://refinebot/meshes/rear_right.STL,,wheel-2,Origin_third_joint,Axis_third_joint,third_joint,continuous,-0.23584,-0.001427,0.090488,0.0072906,0.0047961,2.5597,chassis,0,0,1,,,,,,,,,,,,
rear_left,2.77555756156289E-17,6.37077196552482E-16,-0.155657161176605,0,0,0,3.10819434753196,0.0147424171546651,-4.88991683891151E-21,1.02128415536314E-18,0.0147424171546651,5.84791546784369E-18,0.0132164942122196,0,0,0,0,0,0,package://refinebot/meshes/rear_left.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://refinebot/meshes/rear_left.STL,,wheel-4,Origin_fourth_joint,Axis_fourth_joint,fourth_joint,continuous,-0.23584,0.0026736,0.56037,3.1329,0,0,chassis,0,0,1,,,,,,,,,,,,
